soil_type,season,altitude,temperature,rainfall,crop
5,1,1987,14.910323654692794,1169.0126597683625,garlic
4,0,1852,24.379198608242014,1298.97833614578,finger_millet
1,1,3340,8.635350292723206,1045.5400819121653,barley
2,2,3542,4.015373421097243,808.0384322019471,buckwheat
1,2,1602,15.335608327676821,712.4058424868746,pea
2,1,1792,17.203983580593384,621.2820508772511,barley
2,1,1342,18.70726146280121,1007.8832076403662,potato
5,1,1922,23.2496966041714,907.9669781100457,garlic
1,1,2222,16.868360130678226,936.266647545474,pea
1,0,3417,16.022815729810798,776.3763847994959,buckwheat
1,2,2103,9.390797260236022,878.8819755542766,pea
3,1,1568,25.97253696230157,994.0944751942957,rajma
1,0,2348,26.094657592916537,625.041850998013,rajma
1,1,2305,21.77416454028099,1303.9317013816117,potato
2,0,2797,13.456211801095066,736.3700092653137,buckwheat
1,0,1730,21.174360078821273,1331.9677404350246,rajma
3,1,2651,17.231741599211496,1104.5739555935434,potato
3,1,2736,14.792048341090545,992.3571679367803,barley
2,1,2163,11.19607350770663,1248.9844467210862,barley
1,2,1920,14.986234648144682,1006.688437533024,apple
3,2,3419,18.0685548007314,1334.8172822164142,buckwheat
3,0,2512,24.436452657059448,1242.9376615192916,rajma
3,1,1690,23.70479924383069,751.3772318280047,rajma
1,1,896,24.0440920798922,915.4729170805315,garlic
2,2,3635,14.330429385177954,847.5302358963555,buckwheat
2,0,1867,27.667975585245426,625.1374572090183,finger_millet
2,1,2030,16.86345670317319,963.4165794883402,barley
4,0,1592,17.365851009960462,1052.068249962205,finger_millet
1,0,1828,21.44849485985057,1076.5109924862754,rajma
1,1,2378,11.010297135179867,1061.6426733708354,barley
4,0,1719,31.63064281618583,1343.4059184057833,finger_millet
1,1,2102,16.79892424464067,829.0928543097268,barley
5,1,2149,10.187218521562041,1105.6123888163347,apple
3,0,1425,20.832006653676007,1041.5490888483732,potato
1,1,1101,24.457270241144105,619.5127944880774,garlic
1,1,2031,14.3776708051467,1206.7400142952888,apple
2,0,1234,11.27470857782413,1149.836450066014,potato
5,1,1119,17.825504205972987,1295.2792549797828,garlic
3,2,2991,11.394146896007303,743.3311346321207,buckwheat
1,1,1904,11.713081118361117,1356.6211977970777,pea
1,2,2745,8.544401377295141,1130.9941909003096,buckwheat
3,1,3355,18.105289061728985,1174.7578250419328,barley
1,0,3279,18.854359384757608,1339.2583910765466,potato
1,1,2010,18.456406053405747,801.8022670841362,garlic
3,1,2839,21.520073070063038,662.1877095719879,rajma
1,1,2703,22.72200432265371,1330.862409122156,barley
5,1,2043,4.64922852624977,1191.7842656684325,apple
5,1,2064,17.116713004374624,1241.3140718650939,garlic
1,0,2105,24.60618684779273,938.1829095151459,finger_millet
1,1,2681,12.800534691917768,634.4419221725349,potato
1,0,2036,27.95855741730977,776.5963907622254,finger_millet
3,1,1823,10.530496033769385,1092.3431320263412,pea
2,1,2065,13.347466195181791,1343.2167085734409,barley
3,2,1476,18.541017434200374,957.0836635439407,pea
1,0,1636,16.366992146256223,692.2256169978275,rajma
5,2,1955,11.348160987888809,806.5386033529353,apple
1,1,2134,5.739353568912941,1348.9697969949518,apple
5,1,825,21.05982441655097,960.789202118675,garlic
2,0,1689,24.27566312548288,943.1879454727124,finger_millet
2,1,2367,14.011735896556939,687.2108925127429,potato
1,1,1848,21.827473487847318,843.6602930308547,garlic
2,0,1520,16.744813336594625,1102.747237935199,finger_millet
1,1,1891,12.237369016689053,932.6198407917211,garlic
5,1,1523,14.264187996443734,1150.916041811512,garlic
2,0,1234,27.416042312319053,1305.3299858661703,finger_millet
2,0,1679,20.781808809972112,843.3589757090247,finger_millet
1,0,2971,10.553063382850617,1103.0983175905403,buckwheat
3,0,3185,14.636320364547661,656.5572865474929,buckwheat
1,1,1841,24.468307687497315,757.1530521782287,garlic
1,0,2050,22.80079330269487,710.0167553167946,rajma
5,1,1889,1.69212186146504,614.1502476906057,apple
1,1,2225,24.595399475858535,977.7719401295594,rajma
4,0,1956,24.94484068743316,1245.332042421453,finger_millet
3,2,2315,13.068904774739107,1133.629485700283,pea
2,0,3495,12.84934364362353,1049.9434992943368,potato
1,1,2760,13.424900698117781,932.4112504496527,potato
1,1,1106,20.084237450308756,1000.464711558639,garlic
5,1,1898,18.794160515984053,1186.1787323306453,garlic
3,0,3033,17.81609818069572,1003.6952196861564,potato
1,1,1589,15.442649264943038,1331.0516180999552,garlic
1,1,2796,14.728305088371776,1113.8557207805954,barley
5,1,1125,17.7922403090478,790.7417431627869,garlic
5,1,1799,16.516146502406897,1035.8621260361494,apple
1,2,2957,16.35520213296848,622.0293758955723,apple
3,1,1768,16.128142353613896,1002.5068437986558,pea
2,1,2527,19.258699171259366,923.2878781943657,barley
2,1,2144,9.341569303340036,872.7064123938857,barley
2,0,2328,9.347596304166917,1118.4242544441713,buckwheat
2,1,1682,7.565858858586939,1066.6019138500455,potato
3,2,2649,7.366779916018954,945.6084471442902,buckwheat
1,0,2790,12.373202165611572,1293.033948785745,potato
2,0,2118,14.730759034784686,1350.9318506346976,potato
5,1,1567,18.488253341592372,695.9104251870763,garlic
3,1,2313,19.291615525633166,1097.6073510471845,pea
1,0,1604,25.00865247085489,1108.3549165276181,finger_millet
2,0,2010,24.755524562509645,1372.5977678557979,potato
5,1,867,18.519935688940812,711.4373515256807,garlic
1,2,2986,11.285076606693776,1272.56242240896,apple
1,0,2493,27.720390022418115,845.523610555656,finger_millet
3,2,2263,16.042248734406762,935.5851880718558,pea
3,0,2473,12.184014934022617,709.6422422625244,buckwheat
3,1,2915,21.75695192498303,1126.0903138402746,rajma
1,1,1222,11.559084093539182,648.0868448627167,pea
2,0,1044,33.22225278030572,1018.0612794693961,finger_millet
3,0,2777,22.424651796097898,918.8037875178987,rajma
2,2,2462,16.83808175207774,1386.6726147313811,buckwheat
3,1,1663,12.512491082361892,1133.3670843171653,pea
1,0,1209,22.962492604231205,932.6380005499601,finger_millet
1,2,1742,13.343076041361682,842.8031273183618,pea
3,1,3165,15.24999711859467,624.620142607328,barley
3,0,2459,26.548743805033663,784.1482145932442,rajma
3,1,1140,15.57205374462599,860.6236349964946,pea
1,0,3743,17.927453456265688,911.5118237334988,buckwheat
1,2,2382,19.831934482148622,724.5540782047464,pea
3,0,3073,22.614593584478595,818.1205178499878,potato
1,1,2283,11.11618225424952,960.0513363326065,pea
3,0,3420,20.59491250267146,606.4472826736958,potato
3,1,2231,17.367718113747618,863.2590235685823,pea
4,0,1658,26.6596111059424,1306.0479014178777,finger_millet
5,1,2686,7.36801675383292,1121.3334603007079,apple
2,0,1391,9.197261401557956,1061.4859049061602,potato
1,1,1631,7.032607007743277,1028.9538234257634,barley
1,1,1672,14.585951244375211,979.2816606738136,pea
2,0,2482,29.600043973400716,1118.1705368503372,finger_millet
1,2,1515,17.728157315851604,1331.4723541331869,pea
5,1,1452,24.713944860302412,1356.6277169927646,garlic
1,1,2343,19.1369052207429,1191.5797231072906,pea
2,0,1892,20.096327460243806,675.9343494573358,finger_millet
1,2,1527,16.60117866245827,654.1346895200013,apple
1,1,2341,16.2780922035326,766.2267367693531,potato
1,0,1800,20.190569563062933,842.414005585624,potato
1,2,2100,10.034391124336816,674.7263775802364,apple
2,0,3598,6.802234269988014,1049.5482028157307,buckwheat
1,0,1553,23.944227764654975,1307.0287079707405,rajma
1,0,2292,24.042659883229653,908.9695942536246,finger_millet
4,0,2140,24.098555022604415,882.7685924374259,finger_millet
1,1,2158,14.726583555609778,954.7040115033501,apple
1,1,1712,15.2772876329239,1103.439044808589,apple
1,2,1745,9.07919979867743,1358.2852538029285,pea
2,0,1924,18.66769350720586,908.4780740106667,finger_millet
1,2,1320,9.269229334150303,1182.7951470779522,pea
2,0,2420,19.64285536207513,960.2214483532725,buckwheat
5,1,2811,12.217069097135822,725.3107495790466,apple
5,2,1935,19.217425617411834,1129.0964888563315,apple
2,2,3769,12.58127503990714,695.3683542724586,buckwheat
5,1,1644,18.261505663016457,904.9839622199013,garlic
1,1,2791,17.715580097768118,652.9321510675524,potato
2,1,3351,9.890255791652265,936.701799794565,barley
3,1,2388,11.523211826747083,1072.3047721630887,barley
5,1,2001,23.69927026097498,1230.6201665366639,garlic
1,2,2928,14.966786342008827,1092.7883602081433,apple
3,1,1322,14.383622457034065,1098.0603182662253,pea
1,1,2570,13.714712896332728,938.8324617932066,barley
1,2,1864,17.223016407555956,1266.9199695500683,apple
5,1,1749,20.504627323101325,1130.6900887651943,garlic
5,1,1365,17.095758312343403,1285.383957204718,garlic
1,1,1118,20.585629432431656,1299.951524482137,garlic
1,1,840,13.007420982253045,1088.6880668134804,garlic
5,2,1875,5.898809425078922,1127.7034931157937,apple
3,0,1793,9.990621969305705,850.6131812644883,potato
2,0,2273,7.55505209584213,883.9181467892432,potato
1,2,2803,18.9519034339724,720.4171933307308,apple
3,1,2942,19.230974412172568,1343.6233153982607,rajma
3,1,1470,12.123652975444736,658.2762380361598,pea
3,2,3583,15.810625310355586,765.5948809960465,buckwheat
1,2,3253,12.17830168101824,645.675470326355,buckwheat
1,2,3638,20.407835981201984,780.1288193727455,buckwheat
4,0,1963,21.669460868594282,847.8455002579751,finger_millet
5,2,1520,16.116210063980745,706.5160033424776,apple
3,1,1272,16.420914116442116,850.0784199266401,potato
4,0,1310,20.406380680620398,610.423654205667,finger_millet
2,0,1540,17.44956765561117,612.9603178715738,potato
1,0,2159,26.13887026352114,1038.425885331392,finger_millet
1,0,2214,26.270570786574368,895.4246161724329,finger_millet
3,1,2315,16.177614871588684,1056.3551795243195,rajma
3,1,1528,20.424723613106792,817.8458612154952,rajma
1,0,3348,22.59964716314036,648.7429773765759,potato
3,2,2454,11.551401232540698,1343.9484752592684,buckwheat
1,1,2910,16.363804360607574,827.8723955019741,rajma
1,1,2217,20.06117916016708,986.016759714114,rajma
1,1,1601,18.263610890416057,888.7791175520215,rajma
1,1,937,21.59751827863411,932.3947173567315,garlic
1,1,1288,15.128082015374197,744.9744348908938,garlic
1,0,2882,20.53678976040299,1027.2715355003536,rajma
3,1,1256,16.084688352491607,766.0091963079033,pea
3,2,2261,16.22923740298034,863.6243310191974,pea
1,1,2210,14.505373453035814,1168.167878653012,barley
1,0,1581,23.473097614057266,1265.7073423661936,rajma
2,2,3586,11.062577781976273,1377.9691120223217,buckwheat
1,1,1467,14.037882787234144,735.5379216745976,pea
2,0,1092,21.485932506491867,609.682493420886,finger_millet
1,1,2280,20.333186550886353,1029.5795383147308,rajma
3,1,1892,10.376121705698907,1142.792934920465,potato
3,1,1544,21.75147877044849,666.1872316989366,potato
5,2,2428,16.683845734148687,626.706881429105,apple
1,0,1361,25.162317161912,1174.6649402976032,finger_millet
3,1,1661,20.057973704101872,620.3090845282759,rajma
3,1,1512,10.692975650606716,1245.1222553972593,barley
5,1,2088,12.303340720929377,697.508874669558,apple
3,0,2314,24.77698657895795,868.692685719868,rajma
5,1,1779,18.022428913779926,1165.3748616356481,garlic
2,0,1597,26.789892801160843,1037.487712780101,finger_millet
2,1,3131,14.863213622263137,894.2777449142409,barley
3,1,1821,13.583249307321097,736.2938006252249,barley
3,1,2577,21.562111575575198,861.3209934368326,rajma
5,1,1941,4.912509704477022,1128.2421757610705,apple
3,0,3636,6.802056081157206,1304.1237863282072,buckwheat
3,0,3366,5.50592453921922,1161.0908482483533,buckwheat
2,0,2277,10.998066244487658,1009.4243652555845,potato
3,1,2262,22.01291900989293,707.2121827605126,rajma
1,2,2387,14.492307420411212,781.3843063388085,apple
5,1,1031,23.6645374819828,1141.6850929570228,garlic
5,2,1977,7.6441384910707395,790.0346599391021,apple
1,0,3072,16.428873725591036,785.0239426527644,potato
3,1,1921,22.99991548547093,950.9957403106712,rajma
1,1,3412,19.66400675900616,723.1199237550189,potato
2,1,3359,17.882815335983786,1395.0271803025375,potato
5,1,2225,14.36242317481415,815.1947235480782,apple
2,0,2022,22.936793499984947,993.1345420228454,finger_millet
3,2,3584,15.154176591462157,1129.0741431557794,buckwheat
5,1,2415,16.434438747804577,985.2178812100401,apple
1,1,2444,11.910189795814071,884.7747126657891,barley
1,2,1672,7.271733011420157,897.1268541201125,apple
4,0,1276,23.590858823128933,661.308645180199,finger_millet
5,1,933,21.549362736434084,1163.1307409024862,garlic
1,0,2258,4.980715694658907,1014.6237765509688,buckwheat
1,2,2498,17.75636041493709,683.8685977647931,pea
1,1,1986,20.582892365452427,776.9180880885547,garlic
5,2,2904,17.38493157136473,1340.5398647045695,apple
1,1,1770,16.274299530993346,681.7793369055556,barley
3,1,1947,10.33537864687103,1328.667381591803,pea
3,1,1598,5.713985574960336,750.6945856536558,barley
2,0,1518,20.692688077636188,897.3914359250642,finger_millet
3,1,1715,22.131433701439462,1111.1595082674094,rajma
1,0,2072,19.816598214260168,900.3751427732003,finger_millet
3,0,2749,27.120268563715943,775.608420064767,rajma
1,1,1785,16.203895677917536,611.5049887873224,potato
1,0,2743,16.347665276509986,632.5830418551761,rajma
3,1,2741,15.956213323213385,852.290994612894,potato
3,1,2155,15.422496433918251,1348.5994092196402,pea
2,0,2381,23.867154944155,1039.304269021738,finger_millet
5,2,2957,4.005353652247468,1207.6659280917054,apple
1,1,2485,18.302743848112154,1246.4181039252423,apple
3,2,1356,13.17191616424046,1348.4184182070858,pea
2,1,2361,17.419050013183394,864.2277340016675,potato
5,1,2685,7.407292587429848,1305.5422066437152,apple
3,0,2641,26.894459186594545,688.5053895641657,rajma
3,0,2242,10.206592152762337,725.4083429213115,buckwheat
3,2,1454,15.538324507515581,1157.0899460264245,pea
3,1,2986,15.20539386853909,1363.2338120624686,potato
1,1,1896,4.716980038651938,1105.1019491163433,barley
1,1,2708,6.4270223429831175,741.3144238963756,barley
1,0,2269,13.098961774902946,848.296711286496,buckwheat
5,2,2093,17.967675799865578,1139.4430451272387,apple
5,1,843,17.38326036329818,906.8276099471816,garlic
4,0,1857,23.890165160313938,1366.7982685341922,finger_millet
3,1,2419,10.974652870746205,672.7012306957187,pea
1,0,1328,12.525743630742802,1138.0058101389193,potato
4,0,2352,18.892820188917867,602.5342788645614,finger_millet
4,0,1862,25.350392488598484,807.9239833942663,finger_millet
3,1,1127,18.265708646820492,804.6980326497702,pea
2,1,2632,13.636483188392933,1379.024400783143,barley
1,0,2768,17.047172161687147,1333.6614235758507,buckwheat
1,0,1223,15.583439289896706,757.1353726976139,finger_millet
1,1,2541,20.094523561536327,874.2711718443607,potato
3,1,1052,11.097476879335943,1195.8005853039376,pea
1,1,1601,17.37607126689057,1179.4282465011295,apple
1,2,2440,14.417835130523859,1259.8697275165919,pea
3,2,1228,17.234931602271068,812.8171013830414,pea
1,1,2036,20.523681454386313,1338.3681854387878,rajma
3,0,2515,21.985055707336393,730.3475416651438,rajma
3,2,1046,14.904022395474314,1191.142636904764,pea
1,1,2669,18.777338025594368,1252.0435427219657,rajma
1,1,2116,22.59663910265817,632.4767882418987,garlic
3,1,2490,17.213755112376692,1111.436378132366,pea
1,2,1944,5.242253619722902,720.9974629879476,apple
5,1,2771,17.738016034171782,1273.6266355011371,apple
2,1,1595,14.77249533170307,1106.1568331228104,barley
3,0,2324,11.834261787752142,1396.5102668758466,potato
1,0,1035,17.926294717391464,1247.2189122333411,finger_millet
5,2,1610,18.266617420707846,664.0918771077402,apple
1,2,2463,8.043009677945342,1370.492089271339,apple
2,0,2671,12.582516012757923,822.175269880675,potato
1,1,2981,17.46544758982023,792.8678658637054,rajma
3,0,2674,23.461997137461132,690.7716816139584,rajma
4,0,2050,17.32266510165815,1066.6059939648926,finger_millet
1,2,3853,13.110431380977099,616.0185837857501,buckwheat
1,1,1539,16.08676209690735,1228.051136837145,potato
5,1,2112,10.015730220708125,1092.2384200558417,apple
2,2,3509,18.577438434682623,822.6141286550157,buckwheat
3,2,1273,12.931956125844412,658.5140075826272,pea
5,1,965,20.799347292188216,675.2478561828709,garlic
3,1,1091,13.909566062605409,1218.3044619708144,pea
2,1,1763,16.7286442002903,939.8645893146489,barley
1,1,1795,17.086003038405995,996.5526161829712,garlic
1,1,2088,2.09520772047673,917.5386209612768,apple
3,0,1633,22.21865154649567,1382.3205350034168,rajma
1,1,1868,11.538768512211364,1140.7140982641686,pea
1,0,2092,13.493516670724159,1306.3250153099689,rajma
3,1,3384,8.645490768871422,1118.5673419588447,barley
1,0,1339,23.119466660131604,945.8769811226778,finger_millet
1,1,2435,7.25378911464942,1307.4841203646029,potato
1,0,1234,26.81757665072739,1372.8380041029418,finger_millet
1,2,2777,12.684104643813473,825.9447189492093,apple
5,1,1642,10.247030866959227,626.551483649941,apple
2,1,2813,14.08809364498931,886.6315708991058,barley
3,0,1374,19.274228277539077,658.1879582229348,potato
3,1,2633,18.452880137762758,645.3759628413903,barley
1,0,2198,25.352556229409142,1297.174737101227,finger_millet
1,0,2526,13.974947398987487,1065.1336844656164,potato
3,1,2971,20.078957318609202,1302.9032922987506,rajma
5,1,2033,16.769108244000055,902.2374591275292,garlic
2,0,1643,26.149655963730748,1178.1902017910438,finger_millet
1,0,2716,9.240133236476932,912.7339414729298,buckwheat
1,1,1332,12.383681536790556,817.1051160636677,garlic
1,1,1628,10.25043078537445,1068.4833342716058,pea
1,1,1475,16.079483363739165,663.1844794929854,garlic
3,1,2296,19.033886863108037,1203.0944661679305,potato
1,1,2237,10.397367860134105,794.7540934123285,pea
1,1,1410,18.70461689585449,1380.3784226512175,potato
1,0,2401,22.569541850999833,1123.7672602850394,finger_millet
1,1,2622,19.33434973159976,1098.7247665275522,apple
5,1,2044,21.05955092951467,1025.8434910785331,garlic
1,1,1762,14.648968815497861,793.0797630699999,pea
3,1,2773,23.336836926033413,1307.8840941568035,potato
1,1,2078,15.411851384664331,797.7648589911014,garlic
1,2,2098,15.191405049225567,657.5253738531565,pea
3,2,1718,13.731094332649848,838.1430068498976,pea
1,0,2749,18.68310623403242,898.1508136098512,rajma
1,1,1419,14.679443681084036,1130.9874885551508,garlic
1,1,1529,21.448029962505277,625.8586122608723,garlic
5,1,2321,14.718837832913614,602.5746108834229,apple
1,1,2888,17.37796658406006,1250.239653806002,rajma
5,1,1464,20.45052182438016,1149.8264035305021,garlic
1,1,1011,10.218948641024195,772.195056400763,pea
1,1,1656,16.452088295477285,849.3776542364386,rajma
3,0,2857,16.33241668564818,765.4543145067171,potato
3,1,2357,18.337982275424277,834.6789013360717,pea
3,2,3391,8.547366673784103,615.3343100199822,buckwheat
5,1,809,10.05513176204519,708.1464433371441,garlic
1,1,1745,19.069514876325947,689.9063799429675,barley
1,1,1855,7.708777349319277,601.077016765251,potato
1,1,2612,20.584385031578194,826.7689194112634,barley
1,0,1415,13.947518549419147,793.7397202779764,potato
3,1,2176,14.20869686449397,1141.1777147939288,pea
5,1,2004,13.608510624624634,789.946774699845,apple
2,0,2119,25.10322851343399,1316.5813807409381,finger_millet
3,1,2751,12.281905357195429,1290.8616025113167,barley
1,2,3334,5.034527659914211,909.0301641164363,buckwheat
5,2,2341,17.634958659889566,1000.3562473045931,apple
1,0,2756,18.796937470645126,1180.7645430961916,rajma
1,1,2305,15.312947763021533,640.0286691478054,barley
1,1,2377,18.104730899260563,1153.5161581541547,rajma
4,0,2070,26.927969030773493,1387.8867222099807,finger_millet
1,1,1266,10.037379236166247,784.864682299597,potato
2,2,3047,16.499490675149968,1381.1917289183098,buckwheat
3,1,2346,10.922565710683724,666.6061264405057,pea
2,0,2179,12.133723834405572,906.3065178273469,buckwheat
3,1,1726,20.709610494077697,1061.5049610489668,potato
2,1,2205,12.43478433628511,1344.2933263212235,barley
1,1,2129,8.4737147219245,1095.9748518993313,potato
1,1,1476,18.968501179768513,928.4182274811424,garlic
2,1,2638,18.74610513882208,885.5498383585079,barley
2,0,1883,20.50975808953966,971.2761275628031,finger_millet
2,0,2447,21.322012375102354,849.3518628120332,finger_millet
2,0,1394,24.49380300597113,646.192841495339,finger_millet
3,1,1561,22.616217344042994,1317.9489184369631,rajma
1,1,818,12.586722331760773,936.5041895030555,garlic
3,1,1395,10.469667883847164,1164.7882128406548,pea
1,1,1058,18.040204898653997,847.4593794865783,garlic
1,1,2163,19.339712708573977,732.410653942379,rajma
3,2,2981,13.635741717675456,638.4631747891601,buckwheat
2,0,1402,23.103360030397575,944.08230122384,finger_millet
3,0,2451,21.247755772078104,703.6119370262434,rajma
2,1,2496,15.248561072724248,1307.1982214969494,barley
3,0,2769,7.403231275053956,927.3460699667909,buckwheat
1,1,1967,22.744928841916277,963.0948959967488,garlic
1,2,1548,11.137815571972435,1349.8826353726915,apple
3,0,1470,16.96968906740294,619.2881547269335,potato
2,2,2061,10.840865163893808,1011.6494322786388,buckwheat
1,2,1375,13.065581069970804,877.375008988729,pea
1,0,1974,19.30248079618137,711.5950885216334,rajma
3,0,2848,10.659568332151458,1350.1118239663215,buckwheat
2,1,2529,8.320678806040178,790.0128964752481,barley
4,0,1886,21.309454492042466,670.7079575876149,finger_millet
1,1,2684,24.02434546091272,1092.6905505458437,rajma
3,0,3013,15.519254698885685,1116.4577451419423,potato
1,1,3139,17.85947619381241,639.3268188971421,barley
1,2,1690,8.166175973686295,715.2025791358577,pea
1,0,2922,21.630140398825734,1102.6776940395555,buckwheat
3,1,1530,17.805158685050742,787.1382566235079,pea
2,1,2549,12.400446620549692,945.8847937174118,barley
2,0,1389,19.645653452272313,1192.7232449216572,finger_millet
1,0,1334,20.644566947693566,1354.0367517415243,finger_millet
1,0,2252,26.31703049519821,1188.9918481070665,finger_millet
3,1,2562,17.225815086415682,642.1470687817829,rajma
3,1,2687,14.367442464096618,1200.2086352698525,potato
2,0,1449,23.285652865943835,1133.4835368114143,finger_millet
3,0,3253,17.71444281059226,1275.3698602289146,potato
1,0,2334,21.730879914008483,1247.45951862821,finger_millet
3,1,2122,11.163932168816423,730.2327913649835,potato
1,2,3030,7.426408024667378,660.2411468787758,buckwheat
3,1,2297,21.268494089693288,672.8016728410643,rajma
1,1,824,17.739406878584635,700.4193449823007,garlic
3,1,3492,21.744565514946242,1305.4838406565464,barley
3,0,1715,19.00233982451615,1001.8306779700241,rajma
1,1,1879,15.271451802193345,1386.8778397910194,garlic
4,0,1336,25.6803425510133,1293.546774681507,finger_millet
1,0,2782,23.789716233650868,636.3571042731663,rajma
1,0,1607,28.75212956548984,1115.6729397938748,finger_millet
1,1,2537,12.928137710316115,1243.9709843194037,potato
3,1,2317,8.33913522718218,795.0741839728843,barley
1,0,1927,21.37368219377998,604.8376345471827,potato
1,1,1530,21.033022215505095,1130.518263519858,barley
3,2,2082,15.500598254551686,1162.1036611503328,pea
2,0,1533,25.0784331348498,745.3786345825251,finger_millet
3,1,2186,18.359252690660288,905.9695930137302,rajma
1,1,2141,12.136652336747744,936.1996814460335,pea
3,1,1543,9.312303747185052,782.2226732942411,barley
1,0,1944,21.50009863371889,1164.067491437328,rajma
2,1,2570,19.65333165676513,1053.9127553248586,potato
5,1,1783,19.001219101807273,970.0954175469836,garlic
1,1,880,15.870804659591283,1282.677198086979,garlic
5,1,1802,13.505557506311117,624.3096477574695,apple
2,1,1917,11.666262746309329,1279.0330022206724,barley
1,0,2962,9.804965793350284,1025.976726307118,buckwheat
1,0,1809,18.688330708625696,998.8566396045674,finger_millet
1,1,2171,9.885345171005682,1391.4796112336312,pea
3,1,1392,11.923769143817173,1394.2657053455803,pea
1,1,1486,13.37028080304819,983.615389689083,garlic
2,1,3207,8.145460522701502,1393.5113567579933,potato
2,0,1016,20.210851354995548,913.4874985504208,finger_millet
1,2,2207,13.881117779951163,661.5753464064139,buckwheat
1,1,2998,13.935801045008393,848.9739960507148,apple
5,2,1650,3.572668027678472,846.3439532729527,apple
1,1,1176,13.022257397258418,909.0945097094456,pea
3,0,3140,12.86700986728535,1042.7774209678798,potato
3,0,2718,24.71852259839076,1012.1888438913687,rajma
3,2,3687,4.518180244004298,1144.2005506642993,buckwheat
3,0,3072,20.51398567114283,890.6042813406482,buckwheat
2,1,3446,9.670405140164664,703.2294302483493,barley
1,1,2179,18.397837826258776,1217.6099810479923,apple
2,1,2979,18.076952413035688,931.8780852484366,barley
1,1,3360,15.795131512945781,758.4764133762317,potato
3,0,3633,17.07604413880457,973.5024792984835,buckwheat
1,1,1917,13.305127318249728,1069.8782329944224,pea
1,0,1960,25.599653403970567,730.093551475913,rajma
1,1,1635,23.895858107898647,702.8125347552932,garlic
3,1,1272,12.61940336290668,987.0799760265786,pea
1,0,1928,27.477250620187505,1275.3989619246547,finger_millet
4,0,2488,28.761765508541497,1384.5914748667435,finger_millet
1,1,2222,14.689866025573897,1394.100438762296,pea
1,0,2139,11.676776939835618,961.9516129061547,rajma
1,2,3075,17.948269836005117,1002.3004160524679,buckwheat
3,0,2916,23.835084759784213,887.5929209758042,rajma
2,2,3480,10.076300846608111,866.9287125069541,buckwheat
1,1,1653,17.63387594238532,1206.2768883714953,rajma
3,0,2289,17.584973997140278,1262.9223248946314,potato
1,1,1870,13.820313377815296,1136.562459316715,barley
1,1,1833,5.5944708958002245,1024.9356224008257,apple
1,2,1808,10.827292373026463,998.5565731625112,apple
3,0,3599,3.034625561223643,1111.2862775957651,buckwheat
1,2,2303,14.60296923200657,722.515600067165,buckwheat
1,0,2221,10.578685733527609,628.1274002169553,buckwheat
5,1,1036,13.778123458533484,1045.605445050503,garlic
2,0,2155,10.083172965857958,977.7987991561268,buckwheat
4,0,1924,28.715128043471783,1037.1442528622779,finger_millet
2,1,3445,16.5975215331833,1206.7269126397637,barley
1,2,1994,15.23118863427405,694.0014721698986,pea
3,1,1919,15.306063918573782,1336.673506093898,rajma
1,1,2056,15.264992556858148,1120.6623603914625,garlic
2,1,1201,14.902527790938139,848.246785683638,potato
1,1,2351,13.287944303387391,1098.53793962575,pea
2,2,2419,12.598636325022468,1224.0384696320348,buckwheat
1,2,2899,12.747199578686683,689.8434755289753,apple
5,1,2023,21.334294517549424,1014.1038627183738,garlic
3,1,2577,16.099597835518853,784.3958698812166,barley
2,0,2299,13.406552992092356,1253.3241945612988,buckwheat
1,2,2332,14.114499305951423,1211.8478407223963,apple
4,0,2192,25.883516478768982,938.1033576108873,finger_millet
4,0,1753,21.5341172600896,1072.904242606813,finger_millet
1,1,1186,15.816751059775315,1182.1650960487736,garlic
3,1,2116,20.054116030938353,740.267393101488,pea
5,1,1054,17.08555079168868,949.5638888669582,garlic
3,1,2671,15.990038671035306,865.6878266464996,potato
1,0,1503,10.963603636474522,975.9322976268763,potato
1,1,1864,11.051313445112822,816.7273785974969,barley
3,1,1594,19.237879873041337,1137.2585564742396,rajma
1,1,2004,11.614528006931282,998.5037393471844,barley
1,1,1945,19.037143858840338,722.9994496823344,garlic
1,1,1655,20.408244494886294,1046.5121996750904,apple
5,2,1749,13.401853635486924,876.7363580013555,apple
2,0,1120,22.2082479717762,727.5938100330866,finger_millet
5,1,1523,24.348155001514026,1341.2382246007803,garlic
2,0,1477,17.307686692367533,816.5151535854125,potato
1,1,2789,15.354168908922343,711.0970611172136,apple
1,1,2087,17.584315476206363,1341.159538871769,rajma
4,0,1413,24.21779136861952,1088.4374040123396,finger_millet
1,1,2019,11.797903807137716,850.6955251442863,barley
3,2,2240,9.865756440448006,1255.542282936292,pea
5,1,2920,9.060941991385928,1382.7178230404766,apple
5,2,1697,21.32679054651543,942.9044375763806,apple
3,1,1526,27.241253308812805,1299.1120620500124,rajma
1,1,1645,11.821858280470522,950.225181839696,pea
4,0,1152,18.971703166933704,1048.0733579547164,finger_millet
5,2,2123,13.31655387495428,980.8145034950132,apple
1,2,2425,16.558252845892977,953.5262759831407,pea
5,1,1596,18.047383235388367,846.7753700661491,garlic
1,2,1682,4.622469626135804,701.7598101499597,apple
1,1,2407,12.042389097837834,1354.8593152281417,potato
5,1,1504,22.641803195318552,704.2813437718335,garlic
2,0,3782,9.62279178800721,800.2722139051089,buckwheat
